id,name,categories,city,Zip,lat,lng
5a9f59548d0a537c2fc45e0d,Tea Alley,Bubble Tea Shop,San Jose,95113,37.335145,-121.88939
5b2bfb8a22d490002cdbe10e,Happy Lemon,Bubble Tea Shop,San Jose,95110,37.34052127720551,-121.90638157435775
5ce8883f9e0d54002ca69af8,Tea Plus,Bubble Tea Shop,Santa Clara,95050,37.345043,-121.93445600000001
5dc89c2ca2ed66000a1f57b5,Woof’s Bar,Bar,Santa Clara,95050,37.344635,-121.93319299999999
5bc3b3d6249623002cd75431,OMG Tea,Bubble Tea Shop,Santa Clara,95050,37.348290999999996,-121.946004
5aff6a3667a9fe002c351126,Skinny Monkey Milk Tea,Bubble Tea Shop,Santa Clara,95050,37.344518,-121.93314
56eb4bc7498ed3acadf0cb0f,Sharetea,Bubble Tea Shop,Santa Clara,95050,37.34828961897345,-121.94601437519668
5abd899897cf5a370860190a,Los Jamaytecos,Food Truck,Sunnyvale,94087,37.33783053824028,-121.99668625338957
599f34a12aff317e342c4934,Happy Lemon Premier,Bubble Tea Shop,Cupertino,95014,37.33628213121151,-122.0151884020135
5d44fcdf68b7bc0008008cf9,Ume Tea Shop,Bubble Tea Shop,Cupertino,95014,37.336029,-122.015678
55de8c41498ed6445139f234,Verde Tea Express,Bubble Tea Shop,Cupertino,95014,37.33625924266292,-122.01521099703913
53927832498eb409d681e5fa,Tea Era,Bubble Tea Shop,Cupertino,95014,37.3372191755005,-122.04034685325901
5d9a5fe669e2f900084bdb67,RareTea,Bubble Tea Shop,Cupertino,95014,37.33675,-122.04023000000001
5c9af24c4a7aae0039e3b38f,Tisane,Bubble Tea Shop,San Jose,95148,37.330807,-121.810681
5c84267ee97dfb002cbc1207,Tea Villa,Bubble Tea Shop,San Jose,95122,37.325002000000005,-121.814727
5068cc59e4b0913fe31389e7,Jazen Tea,Bubble Tea Shop,San Jose,95122,37.32318697197422,-121.82437360699876
59a10b74135b395e9dc4a1f9,Pho 21 & Boba 21,Vietnamese Restaurant,San Jose,95122,37.31947,-121.82376000000001
5b7516f11ffe97002c086d2e,B-909,Bubble Tea Shop,San Jose,95122,37.319365999999995,-121.8237
56f8435b498e1e3f5c394ef0,Shincha Tea 新茶,Bubble Tea Shop,San Jose,95121,37.31916254505372,-121.8270102869174
54d9c21c498ef16e547ae391,PurpleKow,Bubble Tea Shop,San Jose,95122,37.32116788806551,-121.82523911551723
5a8b4a8d4c9be643d75c7113,Teazu,Bubble Tea Shop,San Jose,95122,37.332264,-121.858303
587ae20b76f2ca5827d77184,T4,Bubble Tea Shop,San Jose,95122,37.331672999999995,-121.8576
59b5f7a3fd16bb50bddd243e,Teahee,Bubble Tea Shop,San Jose,95122,37.33115220751032,-121.85721516225306
5d881e4970a68c0008abd5a0,Lucky Tea 小確茶,Bubble Tea Shop,Santa Clara,95050,37.325005,-121.94717
4a2b4518f964a520c1961fe3,Fantasia Coffee & Tea,Bubble Tea Shop,San Jose,95128,37.319544849296975,-121.94789322841969
5b52b6ccb5cb76002ca27d9c,Rabbit Rabbit Tea,Bubble Tea Shop,Santa Clara,95050,37.325510395969076,-121.946419835306
527311af11d246a166261b4a,Youji,Bubble Tea Shop,Santa Clara,95050,37.32605853155981,-121.94422737231865
5cee1d9b2db4a9002cb221a9,7 Leaves Cafe,Bubble Tea Shop,San Jose,95129,37.32165828451218,-121.97159308187886
5bc80321eaf49a002c1cdda6,Kung Fu Tea,Bubble Tea Shop,San Jose,95129,37.319760289162005,-121.97474716465766
5dd198e66a739e0007f2014f,Tan-Cha,Bubble Tea Shop,Cupertino,95014,37.325367,-122.011641
5b480aaada2e00003972dca8,Boiling Point Concept,Taiwanese Restaurant,Cupertino,95014,37.3253962265819,-122.01172520812622
5a28467d838e5955d08330b9,T4,Bubble Tea Shop,Cupertino,95014,37.32323356315812,-122.01273492829624
4f614bb5bb3db5fd2110e7b8,Quickly,Bubble Tea Shop,Cupertino,95014,37.32603086830126,-122.01497058992514
5b47ff0e67e5f2002cc73cd8,Jin Tea Shop,Bubble Tea Shop,Cupertino,95014,37.325112,-122.012587
579e94b2498e0c79687e88c3,Tea Chansii,Bubble Tea Shop,Cupertino,95014,37.324512,-122.01118500000001
56a149a4498e73762329c63b,Happy Lemon Premier,Bubble Tea Shop,Cupertino,95014,37.32231604568475,-122.03169438949207
5b1dc2f0610f04003923c8b5,Yum Tea,Bubble Tea Shop,Cupertino,95014,37.322577,-122.040598
4ac31134f964a520119b20e3,Quickly 快可立,Bubble Tea Shop,Cupertino,95014,37.3234296783945,-122.04723007766243
57a80ebf498efd4cb7444d8f,Soyful Desserts,Bubble Tea Shop,San Jose,95121,37.30898340679385,-121.81434118844956
588816c2326c5a5228940267,Happy Lemon Premier,Bubble Tea Shop,San Jose,95121,37.30904974813063,-121.8131571591753
5377d78e498e9e46d804f426,Tea Society,Bubble Tea Shop,San Jose,95121,37.30618768518975,-121.8106573252194
53e90fcd498ea32eb6b1734a,CuTea,Bubble Tea Shop,San Jose,95121,37.308926,-121.813973
534b5859498efa8f33650a14,-18 degree,Bubble Tea Shop,San Jose,95121,37.308474,-121.813791
54271e27498e58df08b2f4c6,BOBO Drinks,Bubble Tea Shop,San Jose,95121,37.308242,-121.813654
56a81c6b498eb765df041de7,TeaBella Tea House,Bubble Tea Shop,San Jose,95121,37.308386999999996,-121.813823
54cbe525498e1886f9b7c459,Simply Boba,Bubble Tea Shop,San Jose,95121,37.30951236079944,-121.81364733218176
54e806ec498e5760d3387ada,BFresh Drinks & Snacks,Bubble Tea Shop,San Jose,95121,37.30902018451696,-121.81439460222332
59659710531593755b40b257,Oooh,Bubble Tea Shop,San Jose,95121,37.309670000000004,-121.81001200000001
55e25d54498ed112b980a5aa,TFM (tea for me),Bubble Tea Shop,San Jose,95131,37.30961239342229,-121.80999325298193
596595de1fa76316a9b9a42e,Joy Boba Tea,Bubble Tea Shop,San Jose,95121,37.309663,-121.8101
58476de1266c11684667a82e,Trà,Bubble Tea Shop,San Jose,95121,37.306507,-121.81223
59ae3480acb00b097bd8f663,Urban Tea & Bakery,Bubble Tea Shop,San Jose,95121,37.316047999999995,-121.83363500000002
58562c9651d19e30532e0106,Passion T Snacks & Desserts,Bubble Tea Shop,San Jose,95112,37.310697297022756,-121.84971811548657
5b6753aa396de0002cb131b0,Urban,Bubble Tea Shop,San Jose,95122,37.31639730667725,-121.83369308710094
5d1566c667226600304a19b4,Forever Yogurt / Bee & Tee,Bubble Tea Shop,San Jose,95110,37.314708,-121.87126699999999
5bc93ced838e59002c724dcd,Sip N Bowl,Vietnamese Restaurant,San Jose,95125,37.307722999999996,-121.900783
53379dc2498e51cb09591869,The Tea Zone & Fruit Bar,Bubble Tea Shop,San Jose,95128,37.309511439917976,-121.94973757093705
55fc928b498e2e96af1307e4,Teaspoon,Bubble Tea Shop,San Jose,95129,37.31531458107806,-121.97810788008283
5b4bdee2ee71200039d527ba,TP Tea 茶湯會,Bubble Tea Shop,Cupertino,95014,37.311207678943354,-122.02367644764202
54cd4ea2498e66d2dabb07ac,TeaTop - 台灣第一味,Bubble Tea Shop,San Jose,95129,37.308719779807774,-122.01254749827116
587b36fbfad9dc1f60c13c83,Hechaa,Bubble Tea Shop,Cupertino,95014,37.31358727994021,-122.03260563749542
5bc2800c1543c7002c6e3f33,Tpumps,Bubble Tea Shop,San Jose,95129,37.312104,-122.031827
580bc6f338fab6b0e2cebc6d,Verde Tea House,Bubble Tea Shop,Cupertino,95014,37.316607,-122.03363799999998
5abc614d2c7eb9726c9ee34e,Boba Fitt,Bubble Tea Shop,San Jose,95121,37.30131,-121.82282
544c935f498e333e2f9075a3,So-Q,Bubble Tea Shop,San Jose,95111,37.299539,-121.840264
4c60b4d4832fa593817ff0d3,Qcup,Bubble Tea Shop,San Jose,95111,37.294209,-121.83397
5b3ad648c97f28002c5db415,Teaspoon campbell,Bubble Tea Shop,Campbell,95008,37.28847743969002,-121.9341432912682
