id,name,categories,referralId,hasPerk,location.lat,location.lng,location.labeledLatLngs,location.cc,location.city,location.state,location.country,location.formattedAddress,location.address,location.postalCode,location.crossStreet,venuePage.id,location.neighborhood,delivery.id,delivery.url,delivery.provider.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.icon.name
4bb0d978f964a5200b633ce3,Coupa Café at Green Library,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648418,False,37.4262010034842,-122.1671508593206,"[{'label': 'display', 'lat': 37.4262010034842, 'lng': -122.1671508593206}]",US,Stanford,CA,United States,"['571 Escondido Mall', 'Stanford, CA 94305', 'United States']",571 Escondido Mall,94305,,,,,,,,,
56294395498eee11cb0f6282,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648418,False,37.4255460233703,-122.1709934352358,"[{'label': 'display', 'lat': 37.4255460233703, 'lng': -122.1709934352358}]",US,,California,United States,"['California', 'United States']",,,,,,,,,,,
4f174c63e4b0f1e7ba3c14a4,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648418,False,37.424854189471866,-122.17071625818834,"[{'label': 'display', 'lat': 37.424854189471866, 'lng': -122.17071625818834}]",US,Stanford,CA,United States,"['Tresidder', 'Stanford, CA 94305', 'United States']",Tresidder,94305,,,,,,,,,
4a89ed8ef964a520600920e3,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648418,False,37.42349466188951,-122.19778737875231,"[{'label': 'display', 'lat': 37.42349466188951, 'lng': -122.19778737875231}]",US,Menlo Park,CA,United States,"['325 Sharon Park Dr', 'Menlo Park, CA 94025', 'United States']",325 Sharon Park Dr,94025,,,,,,,,,
58c33efe84c4ed64ef153c79,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648418,False,37.41978440819263,-122.20278604788922,"[{'label': 'display', 'lat': 37.41978440819263, 'lng': -122.20278604788922}]",US,,California,United States,"['California', 'United States']",,,,,,,,,,,
4fc54477e4b02a2bec372f1d,Black Pearl Cafe,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648420,False,37.39938778657293,-121.84841835957995,"[{'label': 'display', 'lat': 37.39938778657293, 'lng': -121.84841835957995}]",US,San Jose,CA,United States,"['3245 Sierra Rd (Fujiyama Ln)', 'San Jose, CA 95132', 'United States']",3245 Sierra Rd,95132,Fujiyama Ln,,,,,,,,
4b86a76cf964a5207d9431e3,The Grind Coffee Shop,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648421,False,37.39669224436931,-121.89032028436205,"[{'label': 'display', 'lat': 37.39669224436931, 'lng': -121.89032028436205}]",US,San Jose,CA,United States,"['2050 Concourse Dr (Lundy Ave.)', 'San Jose, CA 95131', 'United States']",2050 Concourse Dr,95131,Lundy Ave.,,,,,,,,
4a7e40dbf964a5209bf11fe3,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648421,False,37.398163,-121.923706,"[{'label': 'display', 'lat': 37.398163, 'lng': -121.923706}, {'label': '?', 'lat': 37.39819, 'lng': -121.923488}]",US,San Jose,CA,United States,"['670 River Oaks Pkwy', 'San Jose, CA 95134', 'United States']",670 River Oaks Pkwy,95134,,,,,,,,,
51f69ae3498e3a6b8ba64122,CoJo's Coffee Corner,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648421,False,37.405643,-121.919041,"[{'label': 'display', 'lat': 37.405643, 'lng': -121.919041}]",US,Milpitas,CA,United States,"['Milpitas, CA', 'United States']",,,,,,,,,,,
4f3289f319836c91c7e1a564,Farmer Brothers Coffee Company,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648421,False,37.398101000000004,-121.90448400000001,"[{'label': 'display', 'lat': 37.398101000000004, 'lng': -121.90448400000001}, {'label': '?', 'lat': 37.398396, 'lng': -121.904806}]",US,San Jose,CA,United States,"['1462 Seareel Pl', 'San Jose, CA 95131', 'United States']",1462 Seareel Pl,95131,,,,,,,,,
4ac8e844f964a52033bd20e3,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.406467,-121.94176,"[{'label': 'display', 'lat': 37.406467, 'lng': -121.94176}, {'label': '?', 'lat': 37.40643, 'lng': -121.941511}]",US,San Jose,CA,United States,"['31 Rio Robles E', 'San Jose, CA 95134', 'United States']",31 Rio Robles E,95134,,,,,,,,,
52443f4511d21bfecc13d749,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.4029425,-121.9333595,"[{'label': 'display', 'lat': 37.4029425, 'lng': -121.9333595}]",US,San Jose,CA,United States,"['3350 Zanker Road', 'San Jose, CA 95134', 'United States']",3350 Zanker Road,95134,,,,,,,,,
597fdd9386f4cc6470351e37,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.40197092074824,-121.93991940591599,"[{'label': 'display', 'lat': 37.40197092074824, 'lng': -121.93991940591599}, {'label': '?', 'lat': 37.401872, 'lng': -121.940228}]",US,San Jose,CA,United States,"['55 River Oaks Pl #40', 'San Jose, CA 95134', 'United States']",55 River Oaks Pl #40,95134,,,,,,,,,
4f43cbd419836ed00190b270,Abundant Air Cafe,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.410309,-121.945808,"[{'label': 'display', 'lat': 37.410309, 'lng': -121.945808}]",US,San Jose,CA,United States,"['3720 N 1st St', 'San Jose, CA 95134', 'United States']",3720 N 1st St,95134,,,,,,,,,
5cb1286b5ba046002c6047e5,The Market At Hyatt Regency,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.405106,-121.976499,"[{'label': 'display', 'lat': 37.405106, 'lng': -121.976499}]",US,Santa Clara,CA,United States,"['5101 Great America Pkwy (Tasman)', 'Santa Clara, CA 95054', 'United States']",5101 Great America Pkwy,95054,Tasman,,,,,,,,
5c037526b77c77002c396485,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.396802,-121.973836,"[{'label': 'display', 'lat': 37.396802, 'lng': -121.973836}]",US,Santa Clara,CA,United States,"['2401 Agnew Rd', 'Santa Clara, CA 95054', 'United States']",2401 Agnew Rd,95054,,,,,,,,,
4f4e73ffe4b0657aa67a98a7,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.404481196376196,-121.97526834447264,"[{'label': 'display', 'lat': 37.404481196376196, 'lng': -121.97526834447264}]",US,Santa Clara,CA,United States,"['Santa Clara Convention Center', 'Santa Clara, CA 95054', 'United States']",Santa Clara Convention Center,95054,,,,,,,,,
4fcb8d20e4b07471e0b807a8,Starbucks in Hilton Hotel,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.4028445078122,-121.97647900950675,"[{'label': 'display', 'lat': 37.4028445078122, 'lng': -121.97647900950675}, {'label': '?', 'lat': 37.402268, 'lng': -121.977091}]",US,Santa Clara,CA,United States,"['4949 Great America Pkwy', 'Santa Clara, CA 95054', 'United States']",4949 Great America Pkwy,95054,,,,,,,,,
5199492f498e240e7092ac96,Candy Cafe,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.39697185485353,-121.97417984522346,"[{'label': 'display', 'lat': 37.39697185485353, 'lng': -121.97417984522346}]",US,Santa Clara,CA,United States,"['Great America', 'Santa Clara, CA', 'United States']",Great America,,,,,,,,,,
571a5271498ecff1fbdb85a6,1 oz coffee,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.40457697673472,-121.98260661014807,"[{'label': 'display', 'lat': 37.40457697673472, 'lng': -121.98260661014807}]",US,Santa Clara,CA,United States,"['3003 Tasman Dr', 'Santa Clara, CA 95054', 'United States']",3003 Tasman Dr,95054,,,,,,,,,
50ca02c1245f2d4aa8c2b643,Starbucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.4026,-121.97676899999999,"[{'label': 'display', 'lat': 37.4026, 'lng': -121.97676899999999}]",US,Santa Clara,CA,United States,"['4949 Great America Pkwy (Hilton Santa Clara)', 'Santa Clara, CA 95054', 'United States']",4949 Great America Pkwy,95054,Hilton Santa Clara,,,,,,,,
509df7a8e4b0eac4e53d02a7,Brown Trucks,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.404577492307354,-121.98980099442484,"[{'label': 'display', 'lat': 37.404577492307354, 'lng': -121.98980099442484}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA 94089', 'United States']",,94089,,,,,,,,,
4f328e1b19836c91c7e33dcc,Tek Cafeteria,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.406684000000006,-121.98126,"[{'label': 'display', 'lat': 37.406684000000006, 'lng': -121.98126}, {'label': '?', 'lat': 37.4064, 'lng': -121.981258}]",US,Santa Clara,CA,United States,"['3003 Bunker Hill Ln', 'Santa Clara, CA 95054', 'United States']",3003 Bunker Hill Ln,95054,,,,,,,,,
4ede97ca8231abf7c151890b,Seattle's Best Coffee,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648422,False,37.40938582552605,-121.97818946757697,"[{'label': 'display', 'lat': 37.40938582552605, 'lng': -121.97818946757697}]",US,Santa Clara,CA,United States,"['5350 Great America Pkwy (Old Mountain View-Alviso Rd.)', 'Santa Clara, CA 95054', 'United States']",5350 Great America Pkwy,95054,Old Mountain View-Alviso Rd.,,,,,,,,
4faef72be4b028e6bcbf53fc,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40349096698868,-122.00940380795399,"[{'label': 'display', 'lat': 37.40349096698868, 'lng': -122.00940380795399}]",US,Sunnyvale,CA,United States,"['605 Tasman Dr (at N Fair Oaks Ave)', 'Sunnyvale, CA 94089', 'United States']",605 Tasman Dr,94089,at N Fair Oaks Ave,,,,,,,,
4fb09670e4b0d6f2dd365c32,Coffee & More,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.405434434175675,-122.01188905663544,"[{'label': 'display', 'lat': 37.405434434175675, 'lng': -122.01188905663544}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA 94089', 'United States']",,94089,,,,,,,,,
52daedf0498ee1c649421abc,organo gold coffee,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40548324584961,-122.01200103759766,"[{'label': 'display', 'lat': 37.40548324584961, 'lng': -122.01200103759766}]",US,San Jose,CA,United States,"['Potamac Court', 'San Jose, CA 95136', 'United States']",Potamac Court,95136,,,,,,,,,
49ee3196f964a52037681fe3,Specialty’s Café & Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40274296980203,-122.05081873673355,"[{'label': 'display', 'lat': 37.40274296980203, 'lng': -122.05081873673355}, {'label': '?', 'lat': 37.402826, 'lng': -122.050939}]",US,Mountain View,CA,United States,"['645 Ellis St (at Fairchild Dr)', 'Mountain View, CA 94043', 'United States']",645 Ellis St,94043,at Fairchild Dr,90544326,,,,,,,
4e30558b7d8bf59d291fe45e,A3 Floor 3 Brk Room,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.403024,-122.033142,"[{'label': 'display', 'lat': 37.403024, 'lng': -122.033142}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA', 'United States']",,,,,,,,,,,
4e2db8a918387cce068bed8b,A3 Floor 1 Brk Room,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.4032431575728,-122.03261027044255,"[{'label': 'display', 'lat': 37.4032431575728, 'lng': -122.03261027044255}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA', 'United States']",,,,,,,,,,,
4bc774a992b376b0c2c04f3a,Peet's Coffee & Tea,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40276113435707,-122.05088818206893,"[{'label': 'display', 'lat': 37.40276113435707, 'lng': -122.05088818206893}]",US,Mountain View,CA,United States,"['645 Ellis St (at Fairchild Dr.)', 'Mountain View, CA 94043', 'United States']",645 Ellis St,94043,at Fairchild Dr.,,,,,,,,
4e2dda18d4c058fdbee40d5a,A3 Floor 2 Brk Room,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40292437218668,-122.03277123848494,"[{'label': 'display', 'lat': 37.40292437218668, 'lng': -122.03277123848494}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA', 'United States']",,,,,,,,,,,
461ce817f964a5206f451fe3,Clocktower Coffee Roasting Co.,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.3971463709385,-122.0616561377843,"[{'label': 'display', 'lat': 37.3971463709385, 'lng': -122.0616561377843}, {'label': '?', 'lat': 37.397188, 'lng': -122.06169}]",US,Mountain View,CA,United States,"['205 E Middlefield Rd (at N Whisman Rd)', 'Mountain View, CA 94043', 'United States']",205 E Middlefield Rd,94043,at N Whisman Rd,,,1954500,https://www.grubhub.com/restaurant/clocktower-coffee-roasting-co-205-e-middlefield-rd-mountain-view/1954500?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1954500,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5e273565c7a4f30007bcac72,Google - La Place Barista Bar,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.3978,-122.05909,"[{'label': 'display', 'lat': 37.3978, 'lng': -122.05909}]",US,Mountain View,CA,United States,"['369 N Whisman Rd', 'Mountain View, CA 94043', 'United States']",369 N Whisman Rd,94043,,,Moffett-Whisman,,,,,,
5d07c3b8f05ca8002dd32bfb,Deja Brew,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.399802,-122.05406799999999,"[{'label': 'display', 'lat': 37.399802, 'lng': -122.05406799999999}, {'label': '?', 'lat': 37.399237, 'lng': -122.052784}]",US,Mountain View,CA,United States,"['464 Ellis St', 'Mountain View, CA 94043', 'United States']",464 Ellis St,94043,,,Moffett-Whisman,,,,,,
5c390a25f96b2c002cab7538,Mountain Brew,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.409182,-122.077339,"[{'label': 'display', 'lat': 37.409182, 'lng': -122.077339}]",US,Mountain View,CA,United States,"['Mountain View, CA 94043', 'United States']",,94043,,,,,,,,,
56421c85498e51f3a84a413e,Google - Hangout Barista Bar,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.39992393684817,-122.05548201951544,"[{'label': 'display', 'lat': 37.39992393684817, 'lng': -122.05548201951544}]",US,Mountain View,CA,United States,"['Mountain View, CA 94043', 'United States']",,94043,,,,,,,,,
4b31638ff964a520ff0525e3,Clocktower Coffee Roasting Co.,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.40080140790036,-122.05767723192133,"[{'label': 'display', 'lat': 37.40080140790036, 'lng': -122.05767723192133}, {'label': '?', 'lat': 37.401029, 'lng': -122.057936}]",US,Mountain View,CA,United States,"['425 N Whisman Rd #700', 'Mountain View, CA 94043', 'United States']",425 N Whisman Rd #700,94043,,,,,,,,,
4f32827519836c91c7dec56d,Fusia Cafe,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",v-1586648423,False,37.398714,-122.075177,"[{'label': 'display', 'lat': 37.398714, 'lng': -122.075177}]",US,Mountain View,CA,United States,"['311 Moffett Blvd', 'Mountain View, CA 94043', 'United States']",311 Moffett Blvd,94043,,,,,,,,,
